Usuario,Caso,CUIL,Fecha,CBU Origen,CBU Destino,Monto,Moneda
analista1,CASO-00388,19827744605,2023-02-05,ES1959389047639825140189,ES1753591146281733944632,943531.05,USD
analista1,CASO-00389,94973796734,2023-02-04,ES4548799172989751899170,ES5618500660094386430947,420324.33,ARS
analista1,CASO-00390,08892941036,2023-02-22,ES0258019767164944561359,ES9272380581716856562122,398206.92,ARS
analista3,CASO-00391,88717121286,2023-02-09,ES6204940426618705112958,ES7401111219527395430730,607937.17,ARS
analista1,CASO-00392,54034003833,2023-02-03,ES8690499159154495033995,ES4302531654092232530796,460728.68,ARS
analista1,CASO-00392,54034003833,2023-02-02,ES5263543389288688869885,ES3201072842209632842810,269005.92,ARS
analista1,CASO-00393,36879566636,2023-02-08,ES3960283487609876815897,ES6978045146504468451999,708562.59,USD
analista1,CASO-00393,36879566636,2023-02-08,ES8437148652788290012223,ES6448644966620336596817,817559.43,ARS
analista3,CASO-00394,14692855914,2023-02-06,ES7615505310010861129021,ES5010470088916973906024,226348.74,USD
analista3,CASO-00394,14692855914,2023-02-07,ES1670940782314465870900,ES0296316598719073236542,358795.51,ARS
analista3,CASO-00394,14692855914,2023-02-08,ES2886857283756296593667,ES1408567143215172824431,415937.42,ARS
analista3,CASO-00394,14692855914,2023-02-08,ES5863334308791662946760,ES8712468550357250010643,401436.5,USD
analista1,CASO-00395,89105732405,2023-02-25,ES3659393772335604474873,ES8342865913702280391916,756870.8,USD
analista1,CASO-00395,89105732405,2023-02-24,ES8081722736475027290293,ES9327514049721097807792,115673.88,USD
analista1,CASO-00395,89105732405,2023-02-26,ES0895846202332110231052,ES9042161965661432811592,351554.23,ARS
analista1,CASO-00396,32185936526,2023-02-14,ES2546143367797087819968,ES3795982243118738188721,264574.19,ARS
analista1,CASO-00396,32185936526,2023-02-13,ES8771700871355497755479,ES7454483129131361777549,138017.84,ARS
analista1,CASO-00396,32185936526,2023-02-14,ES5557476313201122851576,ES8374730590097323352908,174895.46,USD
analista1,CASO-00396,32185936526,2023-02-14,ES8209720914478186528191,ES6392631854230846552228,43938.52,USD
analista1,CASO-00397,82040315734,2023-02-09,ES8542762998599485559497,ES9008668741027127465164,387590.33,USD
analista1,CASO-00397,82040315734,2023-02-08,ES3956264770384209323150,ES3950518554330172286895,363667.1,USD
analista3,CASO-00398,62636093891,2023-02-11,ES5307343470979428469507,ES3261401480586758113826,95211.88,USD
analista3,CASO-00398,62636093891,2023-02-11,ES8188823921816395064789,ES2092117286837659471185,36127.58,ARS
analista3,CASO-00398,62636093891,2023-02-12,ES7955545754882177382294,ES1353839345406751970365,294725.35,ARS
analista3,CASO-00399,72483352624,2023-02-17,ES5438578166177394405548,ES1141721249286619977001,140702.26,USD
analista3,CASO-00399,72483352624,2023-02-19,ES0514795913195836217858,ES3624402177783789191353,88276.33,USD
analista3,CASO-00399,72483352624,2023-02-18,ES0631591391802328563136,ES6805725513780913425898,29743.86,ARS
analista2,CASO-00400,41430503851,2023-02-22,ES1298229408482639830389,ES8219726583788675253185,385313.78,USD
analista2,CASO-00400,41430503851,2023-02-20,ES3187162554817240230447,ES3460482231218287917608,439468.56,USD
analista2,CASO-00400,41430503851,2023-02-21,ES6650170365547549192888,ES7962760723369906997925,239746.05,ARS
analista2,CASO-00400,41430503851,2023-02-22,ES7156129058207332950207,ES8414418077857495260445,302361.91,USD
analista3,CASO-00401,75324048252,2023-02-14,ES1737068866004618250139,ES7480593986205397092380,277720.85,ARS
analista1,CASO-00402,72300358123,2023-02-08,ES5578774540000887460180,ES2097882152230132118206,41191.93,USD
analista1,CASO-00402,72300358123,2023-02-09,ES2844636686218546043611,ES0679395627506557320078,43687.05,USD
analista3,CASO-00403,75476619573,2023-02-09,ES7290216690901947710718,ES1926475433324403666442,60041.99,USD
analista3,CASO-00403,75476619573,2023-02-08,ES5624905649249545408995,ES3954792028375297842975,141567.62,ARS
analista3,CASO-00403,75476619573,2023-02-08,ES9507712045677053987325,ES6372056587489094462723,68932.7,ARS
analista3,CASO-00403,75476619573,2023-02-09,ES4424925855036625447519,ES4770270637255218319382,84090.15,USD
analista1,CASO-00404,61482168011,2023-02-26,ES9126938206420436956377,ES0357301976089583062483,136933.4,ARS
analista2,CASO-00405,18353579011,2023-02-02,ES0276681436198972761594,ES7963681981240721310821,771447.44,ARS
analista2,CASO-00405,18353579011,2023-02-01,ES0821784086159089697228,ES9087300132765457534579,46193.31,USD
analista3,CASO-00406,94753721998,2023-02-17,ES2986166513479721570544,ES0836110367142998377808,41695.96,USD
analista3,CASO-00406,94753721998,2023-02-18,ES1771413574499819975972,ES4391396626440621984576,13895.42,ARS
analista3,CASO-00406,94753721998,2023-02-18,ES4779659389907733532513,ES6746444897467096992195,47971.18,ARS
analista3,CASO-00406,94753721998,2023-02-18,ES0247300245544919511265,ES8848568341434633996796,67726.95,ARS
analista3,CASO-00407,68890015502,2023-02-27,ES5687532612192622551086,ES5820880949175762610832,23494.85,USD
analista3,CASO-00407,68890015502,2023-02-27,ES8851854443328844227238,ES2233764803504819479071,28808.33,USD
analista3,CASO-00407,68890015502,2023-02-27,ES4076336284157276613616,ES8290824156955398209153,191969.04,ARS
analista1,CASO-00408,90356229463,2023-02-03,ES8251063814071779390102,ES5890349616919752135703,754778.12,ARS
analista1,CASO-00408,90356229463,2023-02-05,ES1872807877529875425771,ES2211046671817606618256,88331.11,USD
analista3,CASO-00409,12536079718,2023-02-27,ES1785606900615648381121,ES9780741794970333258610,487443.96,USD
analista3,CASO-00409,12536079718,2023-02-25,ES1140264703273738350705,ES4309362247948421581636,53552.13,ARS
analista3,CASO-00410,52168990950,2023-02-11,ES5169583720504301824539,ES6180654218591027059660,495481.19,ARS
analista3,CASO-00410,52168990950,2023-02-11,ES0295772940357151815948,ES3993680984216879768879,280434.35,USD
analista3,CASO-00410,52168990950,2023-02-09,ES6761089814197490141377,ES2029628995494432582705,815066.73,ARS
analista3,CASO-00411,39766568292,2023-03-10,ES5186068407828411921682,ES4477633898766732891295,55632.45,USD
analista3,CASO-00411,39766568292,2023-03-10,ES1334753425535468816780,ES3506410905577659891317,151490.66,ARS
analista2,CASO-00412,10020379229,2023-03-24,ES8437297198061205908152,ES5403941062303622965402,264089.88,ARS
analista2,CASO-00412,10020379229,2023-03-23,ES0690913269996926578939,ES5068546015416708089592,196142.6,ARS
analista2,CASO-00412,10020379229,2023-03-23,ES3921546775622340370954,ES7669440307632161292852,607301.97,USD
analista2,CASO-00412,10020379229,2023-03-23,ES6976593717894139082735,ES7481591220418896321038,497793.79,ARS
analista2,CASO-00413,86881286088,2023-03-09,ES7820318767301013743639,ES7317263113326058364274,566483.17,ARS
analista2,CASO-00413,86881286088,2023-03-10,ES1085922451089069244223,ES8528198675551762417558,367583.07,ARS
analista1,CASO-00414,69996496532,2023-03-27,ES1394684208893395092738,ES2277700026836870532835,736199.93,ARS
analista1,CASO-00414,69996496532,2023-03-27,ES4630633976377734800148,ES3189469900988464835543,231028.08,ARS
analista1,CASO-00415,88906193487,2023-03-26,ES9332307342259750879435,ES1675907389083619374590,348306.12,USD
analista1,CASO-00416,87531427007,2023-03-09,ES7947160504815220592816,ES4193295582456536589798,996140.53,ARS
analista1,CASO-00417,57247551103,2023-03-17,ES8833521411680493569824,ES4003396138681971029412,397082.86,USD
analista2,CASO-00418,87460380338,2023-03-06,ES0489899203179762943642,ES9118427339311421820405,73203.66,ARS
analista2,CASO-00418,87460380338,2023-03-06,ES9613826289153928818619,ES0219234163750540028677,573573.02,ARS
analista2,CASO-00418,87460380338,2023-03-05,ES8150311976188257803209,ES1504226139508425248020,36121.73,ARS
analista1,CASO-00419,56990061563,2023-03-28,ES2095218392203932747246,ES3070900262350234002719,119721.03,ARS
analista1,CASO-00419,56990061563,2023-03-28,ES8791814503134324987122,ES1558614116890911062957,101631.91,USD
analista1,CASO-00419,56990061563,2023-03-28,ES4373317925618232548554,ES7382649513436058634278,69970.38,ARS
analista1,CASO-00419,56990061563,2023-03-28,ES2953862293363948734694,ES2112422435492518303287,10140.3,ARS
analista3,CASO-00420,99681047233,2023-03-25,ES1446135831025581433585,ES6150612364602954597318,59964.41,ARS
analista3,CASO-00420,99681047233,2023-03-25,ES7525619626062981522318,ES4344898159195774369329,64143.05,USD
analista3,CASO-00420,99681047233,2023-03-25,ES5715088326288240503940,ES4630908744810988703200,223018.92,USD
analista3,CASO-00420,99681047233,2023-03-25,ES3323913385444331166764,ES8521398653254347043584,99728.47,ARS
analista2,CASO-00421,36960836054,2023-03-19,ES6970840704032659690733,ES9320069270506752673543,891801.14,USD
analista2,CASO-00421,36960836054,2023-03-20,ES1081286598533377365821,ES0805924151354109445349,550916.58,USD
analista3,CASO-00422,62023060447,2023-03-08,ES8511412840887850015008,ES4574570536914016150100,154278.92,USD
analista2,CASO-00423,74544264796,2023-03-10,ES1369818234148609729925,ES7868439646942364492973,78657.7,ARS
analista2,CASO-00424,02506236507,2023-03-18,ES2969626288339242027303,ES6264485253600518788812,388524.15,USD
analista2,CASO-00424,02506236507,2023-03-19,ES7060519639282147261537,ES3419913790397093173015,32249.71,ARS
analista2,CASO-00424,02506236507,2023-03-19,ES1720474889080762130021,ES2700883721502116968222,334524.38,ARS
analista2,CASO-00424,02506236507,2023-03-19,ES2129641867194483274994,ES0734824914594020760048,97499.43,ARS
analista1,CASO-00425,88039085065,2023-03-19,ES8627467803965227887888,ES7964656238299946086883,134450.6,USD
analista1,CASO-00425,88039085065,2023-03-18,ES4449525548504573822648,ES1640679282548920788806,350734.92,ARS
analista1,CASO-00425,88039085065,2023-03-20,ES0319664472175232854955,ES3999496191385005230787,68879.11,ARS
analista1,CASO-00426,33786818363,2023-03-22,ES6849554449852455237543,ES7282641002517346579157,21526.45,ARS
analista3,CASO-00427,96009496164,2023-03-05,ES4433264852912273960927,ES6167294480558674808535,333582.66,USD
analista3,CASO-00427,96009496164,2023-03-07,ES9423439148958120171547,ES7485405308656928270106,758784.88,USD
analista3,CASO-00427,96009496164,2023-03-06,ES2886965124778140478389,ES9194070329923068663341,810991.53,USD
analista3,CASO-00427,96009496164,2023-03-05,ES2303532100666330300171,ES9258937640516971006324,472610.83,ARS
analista1,CASO-00428,52936422001,2023-03-03,ES3262481260946781220020,ES5105580994537465294886,993427.59,ARS
analista3,CASO-00429,41404848481,2023-03-18,ES6132857475800415267641,ES9001584879490711137732,32738.86,USD
analista3,CASO-00429,41404848481,2023-03-18,ES3910482968097931334658,ES7207973457742205738590,84160.87,ARS
analista3,CASO-00429,41404848481,2023-03-19,ES4036053782231928668990,ES9773950298157010077706,72889.27,USD
analista1,CASO-00430,99464770333,2023-03-27,ES2217135993274109974624,ES0424239492221591917911,487052.43,USD
analista1,CASO-00430,99464770333,2023-03-26,ES9567216883573615952222,ES5281889661457321128677,22455.08,ARS
analista1,CASO-00430,99464770333,2023-03-25,ES2188602649316769001450,ES2462331209012553498139,486208.84,ARS
analista1,CASO-00430,99464770333,2023-03-26,ES4198127362657322018843,ES5471460307327257384047,307023.36,USD
analista3,CASO-00431,61586387845,2023-03-06,ES5879378915491653555334,ES2483760428556121633783,51999.42,ARS
analista3,CASO-00431,61586387845,2023-03-04,ES4438188539110779550741,ES1383180686013079451243,44216.82,USD
analista3,CASO-00432,39826595101,2023-03-21,ES4625655115408309115292,ES7038881655531624330887,336687.27,ARS
analista3,CASO-00433,27570043721,2023-03-04,ES6542588889950992694178,ES0311873539104647796097,222673.38,ARS
analista3,CASO-00433,27570043721,2023-03-03,ES5924494953343452972696,ES0510279154721612986512,206929.9,ARS
analista1,CASO-00434,68770475138,2023-03-14,ES5681148036707077242213,ES7956684937813445027551,466294.31,USD
analista1,CASO-00434,68770475138,2023-03-14,ES8711709377454825332900,ES7759992062268019092868,343524.62,USD
analista2,CASO-00435,97974373173,2023-03-06,ES1288142938348730078734,ES3956457468971480989147,276548.13,ARS
analista2,CASO-00436,45110953852,2023-03-17,ES8231948295251330894327,ES1680493046613205676623,144919.5,USD
analista2,CASO-00436,45110953852,2023-03-16,ES2860241142389062505114,ES3091134019497474393437,75276.07,ARS
analista2,CASO-00436,45110953852,2023-03-16,ES9112218828530098057068,ES5018635952422728285525,193469.03,ARS
analista3,CASO-00437,18974519665,2023-03-28,ES4848141614426953692267,ES8231279370185210847014,190729.18,ARS
analista3,CASO-00437,18974519665,2023-03-28,ES8400100228444877033850,ES4012986515240765580432,105439.55,USD
analista3,CASO-00438,28112795733,2023-03-29,ES8785718856670955899780,ES3953872979969835839739,231700.51,ARS
analista3,CASO-00438,28112795733,2023-03-29,ES4137932342979768695982,ES3548483782252263739526,488859.09,USD
analista3,CASO-00438,28112795733,2023-03-29,ES0321265402953392205066,ES8567309780723948201688,1032049.91,ARS
analista3,CASO-00438,28112795733,2023-03-29,ES4041479142783745282749,ES7057846494333395513629,846672.07,ARS
analista2,CASO-00439,21549299913,2023-03-03,ES5506376379589439121935,ES8945591834478909970754,537876.76,USD
analista2,CASO-00439,21549299913,2023-03-03,ES0556868768020103405622,ES0687451080393276948877,516933.97,USD
analista2,CASO-00439,21549299913,2023-03-02,ES9765365420003814283543,ES3845912344446884238530,463279.44,USD
analista2,CASO-00439,21549299913,2023-03-04,ES4561358726748540006314,ES9387792542394258788747,529596.65,USD
analista1,CASO-00440,02643789513,2023-03-05,ES8139746302186981038062,ES1745741492108508813747,294392.9,ARS
analista1,CASO-00441,75930179630,2023-03-22,ES6090289857098080029882,ES9829516609331017456809,332390.47,USD
analista1,CASO-00441,75930179630,2023-03-24,ES7447985630928699127731,ES6674118768192800363602,64780.72,USD
analista1,CASO-00441,75930179630,2023-03-22,ES9661156915040709470939,ES2928924524195045489899,644479.48,USD
analista1,CASO-00442,73022978992,2023-03-13,ES5623841772842509829720,ES0664493707388621183658,899167.33,USD
analista1,CASO-00442,73022978992,2023-03-13,ES2900995901855583402243,ES8255453796551768806474,339242.83,USD
analista1,CASO-00443,55475100687,2023-03-22,ES9113937611757315006183,ES4487513532864064651486,124437.87,USD
analista1,CASO-00443,55475100687,2023-03-23,ES7789181131489917472984,ES4846747458998767791439,699762.52,USD
analista1,CASO-00444,05086710934,2023-03-04,ES6159821270589794687948,ES9338653882233428909444,37499.4,USD
analista1,CASO-00444,05086710934,2023-03-05,ES0362120315994594397407,ES3517450383512957249590,151301.92,USD
analista1,CASO-00444,05086710934,2023-03-05,ES2269801971302050813533,ES7527603836076454818083,118119.21,USD
analista2,CASO-00445,94176937111,2023-03-29,ES1603667146741737186524,ES8109786525771283382437,61899.3,USD
analista2,CASO-00445,94176937111,2023-03-28,ES8557395256447299020179,ES2404064588663012958222,69893.21,USD
analista2,CASO-00446,94344492129,2023-03-10,ES7033733642608152574293,ES6129083957736838532554,422590.14,USD
analista2,CASO-00446,94344492129,2023-03-09,ES6607783989183976835722,ES0500406754036136748627,699724.72,ARS
analista2,CASO-00446,94344492129,2023-03-10,ES8936294891122586269963,ES8150681067471233534460,717424.15,USD
analista3,CASO-00447,11242699849,2023-03-08,ES7704688556584001171060,ES6621066953194226912279,97091.23,USD
analista3,CASO-00447,11242699849,2023-03-07,ES2757156161083223923768,ES8161019555981176905929,77195.24,USD
analista3,CASO-00447,11242699849,2023-03-09,ES7612964344100684520223,ES4108994857465971914721,39589.75,ARS
analista3,CASO-00448,33483029482,2023-03-17,ES7638502661857663305133,ES1838861587462378677433,317065.61,ARS
analista3,CASO-00448,33483029482,2023-03-16,ES7808629988617028786792,ES2942483259891564072403,415812.46,ARS
analista3,CASO-00448,33483029482,2023-03-18,ES7808010408684845039915,ES9427507750947045040132,386272.32,ARS
analista3,CASO-00448,33483029482,2023-03-16,ES3698691723503761679993,ES3948613061755820108565,78689.52,USD
analista2,CASO-00449,86874252545,2023-03-08,ES6510197438517492763065,ES8463108742530632323258,806902.62,ARS
analista2,CASO-00450,39944032901,2023-03-13,ES7280275543190789922253,ES5426897166059063734234,712997.49,ARS
analista1,CASO-00451,23528661946,2023-03-30,ES8956049698796625838838,ES6933941642560297923023,45270.8,ARS
analista1,CASO-00451,23528661946,2023-03-28,ES7575913809062945336119,ES6686673684786307119631,214419.5,USD
analista2,CASO-00452,03060006464,2023-03-22,ES9504082149744077919934,ES4017225734530630425474,245859.24,USD
analista1,CASO-00453,85545568985,2023-03-19,ES8111292096072052757418,ES1661041588974474997725,639589.6,ARS
analista1,CASO-00453,85545568985,2023-03-19,ES3769003288551041867437,ES9807958665156604719312,240109.01,ARS
analista1,CASO-00453,85545568985,2023-03-20,ES0829994247543589092770,ES3393153523491381234065,287008.15,USD
analista1,CASO-00453,85545568985,2023-03-21,ES5200965704157475874916,ES5532064821760987375549,429253.81,USD
analista3,CASO-00454,42080556950,2023-03-10,ES2502980736379604101438,ES0569083285914889935055,406362.73,ARS
analista3,CASO-00454,42080556950,2023-03-08,ES4805140613916820747625,ES2985251154900781628479,89597.6,ARS
analista3,CASO-00455,70486284455,2023-03-22,ES8289375432880004413620,ES6300682172440221925451,408287.16,USD
